"Campus","Year","Faculty",
"3129","1979","1772.1",
"3130","2000","71253.960142",
"3131","1990","15951761.847022",
"3132","1991","1977930.7663075",
"3133","2013","2.916518236",
"3134","1981","0",
"3135","2006","80376",
"3136","2016","0",
"3137","1981","1.22987731",
"3138","2002","613.560122",
"3139","1985","133693.62425869",
"3140","2019","473827032.8768",
"3141","1996","1.3",
"3142","2016","0.579764527",
"3143","1981","74696",
"3144","1974","0",
"3145","1993","17993.8651358",
"3146","2001","912719.038",
"3147","1981","25737",
"3148","2010","144956011.89616",
"3149","1999","0",
"3150","1973","0",
"3151","2005","35827.452786",
"3152","1985","52996.6",
"3153","1978","1.659131",
"3154","2007","58.9",
"3155","2017","0",
"3156","2020","4377.1392112",
"3157","1990","77116.6",
"3158","2016","60312168.503",
"3159","2004","12.62586",
"3160","1984","41605795.121",
"3161","2013","345030674.71095",
"3162","2011","18.44261641",
"3163","2023","752.82004634",
"3164","2002","1558.010739109",
"3165","1995","2383.2",
"3166","1998","0.4879",
"3167","1981","2245196",
"3168","1997","107935963",
"3169","2002","66.82401",
"3170","1989","2557437.5624",
"3171","1984","4999.78252",
"3172","2020","2.582227",
"3173","1999","23297.25",
"3174","1974","2.86578",
"3175","1986","2268744.78",
"3176","1993","2262205",
"3177","2018","748.80837",
"3178","2019","3396307.1017329",
"3179","2011","551387.2133",
"3180","2006","0",
"3181","2019","62.98557",
"3182","2004","405.58217588",
"3183","2023","264.467114",
"3184","2010","5042.139",
"3185","1980","1767.2660329",
"3186","2018","833.29022",
"3187","2005","44555318.93595",
"3188","2007","874.62513373",
"3189","1970","32727.01",
"3190","1990","22358.91082",
"3191","2012","0.478419",
"3192","1979","65445",
"3193","2008","72.908",
"3194","2004","1.020716",
"3195","2018","4.029141",
"3196","2020","1781.626745",
"3197","1988","44812258.692398",
"3198","1976","1.3197797",
"3199","1983","9090222.1296129",
"3200","1970","33843.56671",
"3201","1977","12.397266",
"3202","1991","17.9",
"3203","1977","568747.1646443",
"3204","1988","4535.376109204",
"3205","2023","3974.9",
"3206","2020","78313065.861",
"3207","1972","176.2024",
"3208","2000","407",
"3209","1972","212.2612",
"3210","1979","3",
"3211","1983","68201900.004086",
"3212","1977","7196211",
"3213","1979","75884.0234",
"3214","2007","5194.9098",
"3215","1995","361867.633",
"3216","1989","16789",
"3217","1995","8585025.0439",
"3218","2002","304.3617",
"3219","1983","565493.7",
"3220","1995","32.93054",
"3221","2017","14166104.659876",
"3222","2006","3.194",
"3223","1998","25062120.16752",
"3224","2017","74309.3",
"3225","2004","41565.45278",
"3226","1985","23516968.5385",
"3227","1986","448.85705",
"3228","2006","25600",
"3229","2004","4001308.8061122",
"3230","2019","73.980400364",
"3231","1982","2654281.5292",
"3232","1988","123804.86294959",
"3233","1981","38.5837571",
"3234","1985","3100004.2249",
"3235","2011","6974.259808527",
"3236","1987","252294.00511915",
"3237","1984","14.9",
"3238","1993","795.5166467",
"3239","1983","288.97217",
"3240","2000","162919456",
"3241","1997","1",
"3242","1999","48.0562674",
"3243","1982","1213.76793",
"3244","2019","83.03",
"3245","1988","459688134.21",
"3246","1988","155117536.47",
"3247","2005","0",
"3248","1994","189",
"3249","1999","14621285.63",
"3250","1974","0.6",
"3251","1998","16211.190283",
"3252","2011","9576.632",
"3253","1983","0",
"3254","2012","48498.339796",
"3255","1972","12241833.323589",
"3256","2009","53059",
"3257","2020","61.157101",
"3258","1999","578032",
"3259","1991","16.28",
"3260","1972","386402877.711",
"3261","1971","3.754",
"3262","1993","155625183.9",
"3263","1983","7684795",
"3264","2001","1883062.7013646",
"3265","1979","3412329.594",
"3266","2007","365530193.44291",
"3267","2022","2.97817342",
"3268","1971","52347.0397",
"3269","2009","36611.19036922",
"3270","1977","3.262",
"3271","1981","7161238.57995",
"3272","2015","7351089.926361",
"3273","2011","382",
"3274","2021","142018.4",
"3275","2004","26.771",
"3276","2009","84049.07542635",
"3277","1974","9.62631",
"3278","1974","3807740.3",
"3279","2011","2994316.0073034",
"3280","1981","665590262.71621",
"3281","1997","22206980",
"3282","1980","8607379.99609",
"3283","2011","467.73158",
"3284","1976","557186.12917603",
"3285","2001","1.1417778",
"3286","2014","519906.94824",
"3287","1988","56.6935",
"3288","2013","0",
"3289","2021","5400011.1890419",
"3290","2020","444286145",
"3291","2000","281530.95308289",
"3292","2009","7715900.50931",
"3293","1977","755.577",
"3294","1970","0",
"3295","1977","3836.4",
"3296","2013","0",
"3297","2005","814.7",
"3298","1998","62568029.8",
"3299","1972","450.1145",
"3300","2015","87129871.834541",
"3301","1980","1833629.5",
"3302","1971","1044206.0028326",
"3303","1992","123536.40093",
"3304","2007","277859827.83",
"3305","1997","1.4",
"3306","2015","6000.72",
"3307","2008","34452861.19",
"3308","1998","313171.37776",
"3309","2000","5111.92136",
"3310","1974","4424136.2390084",
"3311","2016","63.6549492",
"3312","1982","249.5992977",
"3313","1985","97219802.9588",
"3314","1981","7.19209",
"3315","2016","2.2556",
"3316","1997","0.58",
"3317","1994","2430.37",
"3318","2005","343024.293",
"3319","2024","13.52",
"3320","1998","74532408.98373",
"3321","2005","0",
"3322","2002","0.6298122",
"3323","1978","719967084.8012",
"3324","1977","1048149.2",
"3325","2007","1744.76308261",
"3326","2020","489064.16861158",
"3327","1997","0",
"3328","2018","0.63052797",
"3329","2020","328669.24455884",
"3330","1998","141587.3289794",
"3331","1974","39.03624",
"3332","2008","828766.836",
"3333","1994","226.789147",
"3334","1972","6096723.712",
"3335","2014","1347.94899",
"3336","1974","4125288.7",
"3337","2022","394424.55",
"3338","1997","15426.802483",
"3339","2017","3428.14896832",
"3340","2020","31757827.225641",
"3341","1987","0.124748",
"3342","1986","20.0789394",
"3343","1971","180348.11668",
"3344","2017","8360902.71",
"3345","2023","13413500.135",
"3346","2008","25.973",
"3347","1994","0",
"3348","2015","0",
"3349","1970","0.2408213",
"3350","1988","544168.201",
"3351","1999","18.36316065",
"3352","2022","310238.47091069",
"3353","2006","0",
"3354","1993","51462.3",
"3355","2004","46696.18244",
"3356","2018","2527196.597244",
"3357","2010","430100.2933",
"3358","1981","32.3293",
"3359","2008","41.501",
"3360","1972","388545.406358",
"3361","1996","101974.65455",
"3362","1993","3147390.862883",
"3363","2015","6805.3797",
"3364","1998","1.878109",
"3365","1993","941.5",
"3366","1972","466",
"3367","1981","0.777423548",
"3368","2016","4.037715",
"3369","2009","79.453996",
"3370","2005","4.1988",
"3371","1991","7.99",
"3372","1988","447567441.87631",
"3373","2019","1227",
"3374","2012","16798.3353",
"3375","1991","1260.2584667",
"3376","2001","174.80929",
"3377","1983","33.709",
"3378","1992","4882578.5124487",
"3379","1977","0",
"3380","2022","80729.3677",
"3381","2002","8596.25499",
"3382","1992","2.8277443",
"3383","1996","4159.09049",
"3384","1994","485.39",
"3385","1978","25828",
"3386","1990","111127524.9",
"3387","1977","229.73",
"3388","2023","28224639.599094",
"3389","2019","838.08729",
"3390","2021","451280.82741728",
"3391","1971","4116.38268858",
"3392","1975","38684.30704",
"3393","2019","1.35",
"3394","1987","30.102594426",
"3395","1970","916066",
"3396","2012","18.269353097",
"3397","1976","1.92031",
"3398","2013","2592625",
"3399","2000","2745.707136",
"3400","2000","957211161.6",
"3401","2011","891141127",
"3402","2000","77524552.776",
"3403","2013","123.438742129",
"3404","2018","0",
"3405","2000","274017703.66293",
"3406","1973","146931297.77436",
"3407","1989","65.3",
"3408","2017","127866.1602866",
"3409","1983","64.71136756",
"3410","2006","1342306.8018506",
"3411","1981","13837.92",
"3412","1999","7.49488",
"3413","2018","71339.1",
"3414","1992","0.2731197",
"3415","1984","3",
"3416","2018","383694.3779",
"3417","1983","27060.682",
"3418","2024","557.2498",
"3419","1994","2.790609527",
"3420","2021","417.89401095",
"3421","2016","22155507.04",
"3422","1980","12570551.242974",
"3423","1979","1737.94",
"3424","1997","607.2",
"3425","2021","47659951.34144",
"3426","2000","815952.7682772",
"3427","2007","118589423",
"3428","1982","27199.291616666",
"3429","2002","1106443.53",
"3430","1993","646700.17708977",
"3431","2021","3696371.2158323",
"3432","2019","1913845.134086",
"3433","1970","1315390.3930386",
"3434","2023","137355127.97519",
"3435","1986","75158.73313",
"3436","2013","2443.2549",
"3437","1975","66217221.29992",
"3438","1988","92.43659",
"3439","2012","74.6",
"3440","2025","17.827921",
"3441","2002","316422054.10827",
"3442","1990","5517490.8",
"3443","1973","10.1966",
"3444","2002","3060.75306",
"3445","2021","148.68",
"3446","2011","9468",
"3447","1982","60.27292187",
"3448","1994","261.03",
"3449","1989","41",
"3450","2024","50207.6",
"3451","2008","0",
"3452","1984","20.681684",
"3453","1986","0",
"3454","2006","370453468.4518",
"3455","2025","0",
"3456","1988","31.938625",
"3457","1992","6079.425",
"3458","1984","68845.109717545",
"3459","2001","32026.283059",
"3460","1980","4124769.2",
"3461","1988","82.2009306",
"3462","2005","7632.36094",
"3463","2023","6",
"3464","2002","27.35929",
"3465","2019","30.4",
"3466","2021","242287.431",
"3467","1975","22993449.392252",
"3468","1996","2.28",
"3469","2005","86392.52",
"3470","1971","169.3038",
"3471","1990","249870224.12",
"3472","2004","12",
"3473","2008","0.126253",
"3474","1971","6.63",
"3475","2013","4.5612",
"3476","1994","93781389.7577",
"3477","2019","0",
"3478","2024","2048.47358317",
"3479","2020","88.275221",
"3480","1978","41239.3",
"3481","1992","0",
"3482","1995","89.735021",
"3483","1976","105063.9549656",
"3484","1975","3429252.322888",
"3485","1980","514122.9",
"3486","1993","5.7",
"3487","2000","105.24534849",
"3488","2001","14483157.630743",
"3489","2020","757607.325",
"3490","1996","61793881.228",
"3491","2008","0",
"3492","2000","45636.84282",
"3493","2022","315795429",
"3494","2001","5764.42913199",
"3495","2017","4044.14518",
"3496","2015","617.216344",
"3497","2016","28.160573",
"3498","1975","29460.774472",
"3499","2012","62458635.455382",
"3500","1978","131710.19852",
"3501","1984","134619346.388",
"3502","2017","623.17181",
"3503","1984","408420.4670237",
"3504","1995","17408.66887086",
"3505","1975","0",
"3506","1976","56.22033",
"3507","2023","370.2571818",
"3508","1994","415712.2762575",
"3509","2025","16864365.99",
"3510","2008","1.120972",
"3511","2015","8232.388395",
"3512","2017","0",
"3513","2002","2965.9",
"3514","2000","21331.3744",
"3515","2003","198589902.51627",
"3516","1983","10168035.9274",
"3517","1999","6508378.5",
"3518","1996","2906.12",
"3519","2018","21073",
"3520","2016","2001166.7807027",
"3521","1991","12.677392",
"3522","1973","235119122.333",
"3523","1974","2819.6123213",
"3524","2022","44.656",
"3525","1982","5836790.8649",
"3526","2007","1165.795",
"3527","1983","0",
"3528","1977","137249.16152835",
"3529","2023","28859844.7693",
"3530","1984","4",
"3531","2008","557655.1132714",
"3532","1974","0",
"3533","1987","28111363",
"3534","1991","3435.5",
"3535","2006","3583.7",
"3536","1977","95.5",
"3537","2013","8647659.5708",
"3538","1972","7856.48998979",
"3539","1975","856670.3087",
"3540","2006","85365.119136846",
"3541","1984","190116860.924",
"3542","1998","63458428.52",
"3543","2022","242064584.75",
"3544","1986","0",
"3545","2020","741.7542",
"3546","2004","16374608.149",
"3547","2022","2.788",
"3548","2014","1632991.0367364",
"3549","2008","186821982.42745",
"3550","1989","90699",
"3551","2022","27461432.9",
"3552","1981","167.371698",
"3553","2009","5",
"3554","1993","340219591.95103",
"3555","1980","122285.2123816",
"3556","1978","66.2955",
"3557","1995","299312.9224",
"3558","2020","3.15337717",
"3559","1984","1.429210431",
"3560","1982","38.0287479",
"3561","2011","13969393.66118",
"3562","2006","860477966.64186",
"3563","2012","180.2",
"3564","1997","1.1945",
"3565","2013","7438961.4",
"3566","2023","1.131",
"3567","1978","18885964.4",
"3568","1986","40244.16521",
"3569","1974","6860.5777754",
"3570","1975","11.930187453",
"3571","1979","6.42010193",
"3572","2017","497.168173011",
"3573","2025","418129.8823179",
"3574","2022","6506.37026319",
"3575","1977","555878.59518555",
"3576","2010","46469.8",
"3577","1996","1194.84",
"3578","1998","36424535.4634",
"3579","2013","3706306.01583",
"3580","1994","46.3786946",
"3581","2021","0",
"3582","1984","54718454.668191",
"3583","1974","36838",
"3584","1992","6381728.45624",
"3585","1980","587.144507799",
"3586","2017","247453732.705",
"3587","1988","67548207.25848",
"3588","1998","4544",
"3589","1996","49230906.873091",
"3590","2009","45.72",
"3591","2021","19040.94",
"3592","2013","37653529.584",
"3593","1996","9838.516337",
"3594","2023","733904.06337953",
"3595","2005","595219833.529",
"3596","1982","276.22",
"3597","1979","20",
"3598","2006","413122.5433",
"3599","1996","0",
"3600","2019","7.66822",
"3601","1981","28.5081231",
"3602","2017","0.17977448",
"3603","2004","674575.276",
"3604","2013","1",
"3605","1974","0",
"3606","2004","376065.288",
"3607","1987","0",
"3608","2010","6664.764182",
"3609","2006","0",
"3610","2023","7.53",
"3611","1991","1333.803",
"3612","2023","404976.7",
"3613","2014","684633",
"3614","1994","33223.5307",
"3615","1975","3.162",
"3616","2000","72",
"3617","2018","9606.717",
"3618","2010","210480.00580064",
"3619","2020","90945027.972589",
"3620","2007","13865.314368038",
"3621","1998","284.1427547",
"3622","2010","496.399932798",
"3623","2023","418.1627",
"3624","2024","475.497",
"3625","1987","364",
"3626","2010","16434.11661",
"3627","1971","42.81661405",
"3628","2002","514542631",
"3629","2014","26.4",
"3630","1997","6584471.9587287",
"3631","1981","199.212",
"3632","2016","773990008.31335",
"3633","1998","0",
"3634","2010","0",
"3635","1982","548792.1978052",
"3636","2000","325961764.52875",
"3637","2024","0.11",
"3638","1980","1139910.22392",
"3639","2018","55171633.7389",
"3640","1998","65557992.9517",
"3641","2010","0",
"3642","2003","1987902.4847247",
"3643","2010","3967.1278",
"3644","2023","547286.49790239",
"3645","2016","50967177.601769",
"3646","2016","12481.572947307",
"3647","1990","2.3959",
"3648","1997","0",
"3649","1995","590",
"3650","1971","883.9802107",
"3651","1982","0",
"3652","1979","1306620.0728",
"3653","1983","37.64",
"3654","1976","3.3",
"3655","1987","154.39",
"3656","2019","555691050.7312",
"3657","2003","711.789038",
"3658","2005","10362.8055",
"3659","2010","38873.18",
"3660","1995","17974.19538",
"3661","1990","1400.7",
"3662","2002","5895482.928",
"3663","2025","3092040.18279",
"3664","2005","83",
"3665","2014","0",
"3666","1984","1.6467864",
"3667","1992","3421.9",
"3668","1994","14.835255175",
"3669","1977","24241901.13775",
"3670","2001","39268.571",
"3671","2014","790770899.3623",
"3672","2004","3.5709",
"3673","2012","323.653770737",
"3674","1983","183530.9914608",
"3675","1980","871973.337516",
"3676","1989","0",
"3677","1977","1403.151",
"3678","2000","75812942.809975",
"3679","1991","62.76173617",
"3680","1971","58329649.84",
"3681","2003","242.0486",
"3682","1982","0",
"3683","1979","8574085.4",
"3684","2004","1082.140423476",
"3685","2019","21222935.519908",
"3686","1979","2.360626497",
"3687","1976","4134555.662501",
"3688","2014","263977.0958046",
"3689","1988","344206.38689",
"3690","2013","101348.81780305",
"3691","2023","5203",
"3692","1973","18022978",
"3693","1983","669182026.90056",
"3694","2000","9976371",
"3695","2012","3.10708949",
"3696","1992","231.627",
"3697","1997","5423.109879314",
"3698","1981","1.4",
"3699","1983","78.51782",
"3700","1983","48559.747",
"3701","1985","0",
"3702","2010","2.45",
"3703","1978","839056.2735854",
"3704","1997","0",
"3705","2016","85190775.8981",
"3706","2012","171466",
"3707","2025","93094.6056476",
"3708","2001","996.71",
"3709","1989","0",
"3710","1977","1.44",
"3711","2002","0",
"3712","2017","153893722.69",
"3713","1991","290474182.156",
"3714","1983","2.27146",
"3715","2011","12.6798521",
"3716","2019","3735.04951757",
"3717","1986","0",
"3718","1983","0.7855",
"3719","1974","26760.5734586",
"3720","1981","11446",
"3721","1981","3079.5784481",
"3722","1987","4.82464599",
"3723","1978","237.776739043",
"3724","1986","40.032853",
"3725","1986","16256.033",
"3726","1978","221183644.18603",
"3727","1973","16.26305081",
"3728","2014","4178.531793044",
"3729","1971","0",
"3730","1985","741.8755",
"3731","2010","202222.174",
"3732","1989","3133.8229",
"3733","2003","25.972250591",
"3734","1984","0.8968",
