"Year","Campus","Degrees",
"1991","5941","7",
"1991","5947","4",
"1991","5949","5",
"1991","5950","9",
"1991","6038","1",
"1991","6098","0",
"1991","6119","2",
"1991","6124","8",
"1991","6205","4",
"1991","6209","4",
"1991","6275","6",
"1991","6280","7",
"1991","6281","0",
"1991","6369","3",
"1991","6396","2",
"1991","6684","8",
"1991","6714","3",
"1991","6717","3",
"1991","6777","8",
"1991","6792","6",
"1991","6851","5",
"1991","6860","1",
"1991","6873","2",
"1991","6879","7",
"1991","6896","6",
"1991","6943","1",
"1991","7150","6",
"1991","7226","1",
"1991","7268","5",
"1991","7273","7",
"1991","7280","6",
"1991","7289","3",
"1991","7356","6",
"1991","7411","7",
"1991","7450","5",
"1991","7528","5",
"1991","7566","1",
"1991","7573","6",
"1991","7607","8",
"1991","7634","2",
"1991","7658","1",
"1991","7742","5",
"1991","7813","0",
"1991","7850","0",
"1991","8007","8",
"1991","8041","2",
"1991","8330","9",
"1991","8346","4",
"1991","8351","7",
"1991","8413","7",
"1991","8514","8",
"1991","8516","0",
"1991","8517","0",
"1991","8527","1",
"1991","8604","2",
"1991","8746","4",
"1991","8828","0",
"1991","8844","7",
"1991","8849","1",
"1991","9067","0",
"1991","9089","7",
"1991","9136","8",
"1991","9177","8",
"1991","9184","7",
"1991","9359","6",
"1991","9379","0",
"1991","9564","1",
"1991","9591","0",
"1991","9598","3",
"1991","9646","9",
"1991","9667","8",
"1991","9688","8",
"1991","9732","4",
"1991","9752","6",
"1991","9808","8",
"1991","9862","2",
"1991","9915","7",
"1992","95","1",
"1992","98","3",
"1992","99","0",
"1992","211","2",
"1992","246","2",
"1992","255","1",
"1992","374","7",
"1992","464","9",
"1992","492","5",
"1992","514","1",
"1992","559","7",
"1992","561","3",
"1992","590","9",
"1992","620","5",
"1992","636","6",
"1992","651","1",
"1992","787","6",
"1992","878","9",
"1992","885","9",
"1992","898","2",
"1992","929","0",
"1992","1028","6",
"1992","1069","2",
"1992","1094","9",
"1992","1119","3",
"1992","1134","8",
"1992","1172","3",
"1992","1196","4",
"1992","1241","3",
"1992","1278","4",
"1992","1328","3",
"1992","1405","9",
"1992","1775","9",
"1992","1818","5",
"1992","1909","7",
"1992","1911","4",
"1992","2024","5",
"1992","2056","3",
"1992","2070","2",
"1992","2130","3",
"1992","2179","7",
"1992","2230","0",
"1992","2337","2",
"1992","2376","5",
"1992","2401","9",
"1992","2471","7",
"1992","2561","5",
"1992","2595","1",
"1992","2712","8",
"1992","3002","8",
"1992","3017","9",
"1992","3091","5",
"1992","3129","2",
"1992","3133","7",
"1992","3168","1",
"1992","3188","7",
"1992","3202","5",
"1992","3305","1",
"1992","3324","8",
"1992","3390","5",
"1992","3417","2",
"1992","3442","8",
"1992","3448","8",
"1992","3469","2",
"1992","3563","9",
"1992","3719","1",
"1992","3761","6",
"1992","3770","1",
"1992","3932","1",
"1992","3957","2",
"1992","3986","6",
"1992","4006","1",
"1992","4100","7",
"1992","4142","2",
"1992","4166","9",
"1992","4231","9",
"1992","4306","1",
"1992","4313","8",
"1992","4326","2",
"1992","4353","0",
"1992","4457","2",
"1992","4561","1",
"1992","4784","2",
"1992","4842","3",
"1992","4901","3",
"1992","4906","0",
"1992","4934","6",
"1992","4956","2",
"1992","5000","5",
"1992","5102","5",
"1992","5125","6",
"1992","5256","4",
"1992","5264","3",
"1992","5282","0",
"1992","5417","6",
"1992","5460","7",
"1992","5549","7",
"1992","5602","2",
"1992","5649","8",
"1992","5661","3",
"1992","5665","9",
"1992","5739","6",
"1992","5832","0",
"1992","5841","5",
"1992","5845","0",
"1992","5850","5",
"1992","5907","7",
"1992","5997","4",
"1992","6046","0",
"1992","6057","4",
"1992","6286","3",
"1992","6309","3",
"1992","6334","9",
"1992","6351","9",
"1992","6445","4",
"1992","6470","2",
"1992","6509","2",
"1992","6544","9",
"1992","6639","9",
"1992","6688","0",
"1992","6759","6",
"1992","6760","0",
"1992","6779","2",
"1992","6818","8",
"1992","6833","6",
"1992","6878","7",
"1992","6949","7",
"1992","7099","7",
"1992","7195","4",
"1992","7248","3",
"1992","7286","6",
"1992","7291","0",
"1992","7353","1",
"1992","7443","9",
"1992","7577","5",
"1992","7600","8",
"1992","7787","7",
"1992","7871","7",
"1992","7886","0",
"1992","8116","4",
"1992","8122","6",
"1992","8140","0",
"1992","8161","4",
"1992","8179","6",
"1992","8209","8",
"1992","8230","8",
"1992","8420","8",
"1992","8430","4",
"1992","8448","6",
"1992","8503","7",
"1992","8554","1",
"1992","8569","7",
"1992","8608","0",
"1992","8633","3",
"1992","8634","6",
"1992","8837","4",
"1992","8842","3",
"1992","8972","2",
"1992","8996","1",
"1992","9035","1",
"1992","9237","2",
"1992","9313","9",
"1992","9325","2",
"1992","9445","0",
"1992","9463","2",
"1992","9572","5",
"1992","9629","3",
"1992","9692","7",
"1992","9705","4",
"1992","9857","3",
"1992","9879","8",
"1992","9926","4",
"1993","27","4",
"1993","213","9",
"1993","294","6",
"1993","322","3",
"1993","451","3",
"1993","470","8",
"1993","549","4",
"1993","582","8",
"1993","672","8",
"1993","773","7",
"1993","812","6",
"1993","833","6",
"1993","843","6",
"1993","932","4",
"1993","1000","3",
"1993","1039","6",
"1993","1075","7",
"1993","1164","5",
"1993","1186","5",
"1993","1218","3",
"1993","1271","0",
"1993","1296","3",
"1993","1349","1",
"1993","1369","4",
"1993","1470","6",
"1993","1508","1",
"1993","1532","1",
"1993","1573","6",
"1993","1707","6",
"1993","1895","2",
"1993","2026","0",
"1993","2189","0",
"1993","2219","8",
"1993","2220","5",
"1993","2239","0",
"1993","2299","2",
"1993","2312","5",
"1993","2332","9",
"1993","2369","8",
"1993","2415","1",
"1993","2702","6",
"1993","2802","0",
"1993","2832","1",
"1993","2868","7",
"1993","2950","3",
"1993","3101","9",
"1993","3170","0",
"1993","3220","6",
"1993","3222","3",
"1993","3233","8",
"1993","3256","1",
"1993","3281","0",
"1993","3285","5",
"1993","3325","3",
"1993","3605","9",
"1993","3660","1",
"1993","3666","5",
"1993","3802","6",
"1993","3826","4",
"1993","3848","2",
"1993","4026","5",
"1993","4046","3",
"1993","4121","6",
"1993","4146","4",
"1993","4182","5",
"1993","4223","6",
"1993","4224","2",
"1993","4365","0",
"1993","4426","4",
"1993","4430","0",
"1993","4522","5",
"1993","4917","7",
"1993","5024","7",
"1993","5155","2",
"1993","5170","0",
"1993","5297","0",
"1993","5352","9",
"1993","5544","2",
"1993","5564","4",
"1993","5573","5",
"1993","5701","7",
"1993","5713","3",
"1993","5741","7",
"1993","5750","0",
"1993","5754","5",
"1993","5756","6",
"1993","5769","3",
"1993","5776","2",
"1993","5874","8",
"1993","6129","3",
"1993","6145","1",
"1993","6206","5",
"1993","6291","6",
"1993","6302","1",
"1993","6304","6",
"1993","6431","8",
"1993","6447","5",
"1993","6480","9",
"1993","6527","4",
"1993","6579","7",
"1993","6591","9",
"1993","6602","8",
"1993","6624","7",
"1993","6641","6",
"1993","6661","9",
"1993","6718","1",
"1993","6722","2",
"1993","6746","1",
"1993","6754","0",
"1993","6859","3",
"1993","6961","6",
"1993","7066","8",
"1993","7120","9",
"1993","7138","3",
"1993","7151","2",
"1993","7204","6",
"1993","7205","0",
"1993","7230","1",
"1993","7409","0",
"1993","7441","4",
"1993","7525","3",
"1993","7554","7",
"1993","7570","5",
"1993","7620","1",
"1993","7625","1",
"1993","7755","2",
"1993","7760","1",
"1993","7792","7",
"1993","7811","9",
"1993","7828","7",
"1993","7849","3",
"1993","7870","0",
"1993","7975","7",
"1993","7986","6",
"1993","7994","3",
"1993","8047","5",
"1993","8085","6",
"1993","8117","4",
"1993","8131","6",
"1993","8203","9",
"1993","8266","5",
"1993","8299","1",
"1993","8425","7",
"1993","8476","2",
"1993","8605","3",
"1993","8638","1",
"1993","9122","0",
"1993","9142","1",
"1993","9154","7",
"1993","9225","8",
"1993","9289","2",
"1993","9375","1",
"1993","9635","6",
"1993","9836","8",
"1994","65","6",
"1994","76","5",
"1994","240","7",
"1994","311","0",
"1994","319","0",
"1994","329","2",
"1994","347","7",
"1994","348","9",
"1994","350","6",
"1994","405","9",
"1994","488","3",
"1994","593","5",
"1994","654","7",
"1994","871","8",
"1994","1014","3",
"1994","1023","5",
"1994","1080","5",
"1994","1103","3",
"1994","1148","2",
"1994","1201","1",
"1994","1236","0",
"1994","1302","0",
"1994","1409","3",
"1994","1421","1",
"1994","1628","9",
"1994","1655","0",
"1994","1662","5",
"1994","1769","1",
"1994","1803","8",
"1994","1810","8",
"1994","1816","4",
"1994","1861","1",
"1994","2002","6",
"1994","2137","5",
"1994","2201","0",
"1994","2228","2",
"1994","2264","9",
"1994","2368","0",
"1994","2410","5",
"1994","2462","9",
"1994","2538","2",
"1994","2672","4",
"1994","2769","4",
"1994","2798","0",
"1994","2861","8",
"1994","2905","3",
"1994","2952","0",
"1994","3029","8",
"1994","3031","8",
"1994","3044","7",
"1994","3055","0",
"1994","3064","5",
"1994","3078","0",
"1994","3079","6",
"1994","3163","2",
"1994","3277","3",
"1994","3355","4",
"1994","3412","1",
"1994","3593","6",
"1994","3608","0",
"1994","3609","0",
"1994","3612","4",
"1994","3636","2",
"1994","3658","2",
"1994","3695","5",
"1994","3753","1",
"1994","3853","9",
"1994","3877","5",
"1994","3979","5",
"1994","4032","8",
"1994","4151","1",
"1994","4163","8",
"1994","4176","2",
"1994","4212","4",
"1994","4220","6",
"1994","4234","4",
"1994","4320","8",
"1994","4366","3",
"1994","4389","0",
"1994","4462","3",
"1994","4496","8",
"1994","4510","6",
"1994","4669","1",
"1994","4734","5",
"1994","4828","0",
"1994","4837","3",
"1994","4852","1",
"1994","4872","4",
"1994","4954","1",
"1994","5017","0",
"1994","5070","4",
"1994","5075","7",
"1994","5133","1",
"1994","5147","1",
"1994","5238","4",
"1994","5306","4",
"1994","5316","0",
"1994","5338","9",
"1994","5340","4",
"1994","5362","2",
"1994","5518","3",
"1994","5531","1",
"1994","5553","0",
"1994","5595","7",
"1994","5597","8",
"1994","5664","8",
"1994","5717","4",
"1994","5733","7",
"1994","5804","2",
"1994","5821","0",
"1994","5843","4",
"1994","5859","8",
"1994","6083","3",
"1994","6097","1",
"1994","6111","9",
"1994","6122","6",
"1994","6150","3",
"1994","6185","1",
"1994","6236","2",
"1994","6266","3",
"1994","6366","5",
"1994","6471","3",
"1994","6663","5",
"1994","6732","3",
"1994","6778","6",
"1994","6907","8",
"1994","6915","5",
"1994","7036","4",
"1994","7168","4",
"1994","7184","4",
"1994","7218","2",
"1994","7231","1",
"1994","7271","7",
"1994","7307","8",
"1994","7428","9",
"1994","7561","2",
"1994","7591","6",
"1994","7673","6",
"1994","7847","5",
"1994","7897","3",
"1994","8126","5",
"1994","8133","1",
"1994","8192","1",
"1994","8207","4",
"1994","8276","4",
"1994","8285","4",
"1994","8354","2",
"1994","8399","8",
"1994","8490","5",
"1994","8495","5",
"1994","8614","3",
"1994","8672","3",
"1994","8721","4",
"1994","8803","0",
"1994","8824","7",
"1994","8917","2",
"1994","8935","8",
"1994","8951","8",
"1994","8963","2",
"1994","9009","3",
"1994","9148","4",
"1994","9259","4",
"1994","9290","6",
"1994","9310","2",
"1994","9372","6",
"1994","9403","0",
"1994","9446","3",
"1994","9488","7",
"1994","9489","8",
"1994","9499","0",
"1994","9590","9",
"1994","9725","3",
"1994","9843","2",
"1994","9901","1",
"1995","81","3",
"1995","127","5",
"1995","223","7",
"1995","226","0",
"1995","307","1",
"1995","335","5",
"1995","367","7",
"1995","380","4",
"1995","406","0",
"1995","407","4",
"1995","429","2",
"1995","444","2",
"1995","483","7",
"1995","496","3",
"1995","504","8",
"1995","525","2",
"1995","574","0",
"1995","591","9",
"1995","597","3",
"1995","637","4",
"1995","650","2",
"1995","680","0",
"1995","700","2",
"1995","702","4",
"1995","705","9",
"1995","774","1",
"1995","809","8",
"1995","825","3",
"1995","834","0",
"1995","869","3",
"1995","939","1",
"1995","1140","8",
"1995","1226","9",
"1995","1227","9",
"1995","1228","2",
"1995","1291","6",
"1995","1310","9",
"1995","1340","6",
"1995","1483","7",
"1995","1676","7",
"1995","1781","9",
"1995","1931","3",
"1995","1963","8",
"1995","2095","8",
"1995","2318","0",
"1995","2360","3",
"1995","2533","5",
"1995","2539","1",
"1995","2557","0",
"1995","2593","7",
"1995","2774","8",
"1995","2872","1",
"1995","2986","7",
"1995","3137","9",
"1995","3208","2",
"1995","3223","0",
"1995","3254","9",
"1995","3287","0",
"1995","3567","9",
"1995","3651","4",
"1995","3656","6",
"1995","3825","5",
"1995","3833","4",
"1995","3843","5",
"1995","3969","7",
"1995","3998","0",
"1995","4054","5",
"1995","4056","8",
"1995","4057","2",
"1995","4104","6",
"1995","4157","0",
"1995","4174","0",
"1995","4311","5",
"1995","4331","9",
"1995","4386","5",
"1995","4436","9",
"1995","4480","9",
"1995","4536","2",
"1995","4544","8",
"1995","4580","6",
"1995","4727","7",
"1995","4844","2",
"1995","4893","7",
"1995","5026","7",
"1995","5043","7",
"1995","5058","9",
"1995","5090","1",
"1995","5118","5",
"1995","5119","1",
"1995","5126","9",
"1995","5230","3",
"1995","5246","2",
"1995","5252","7",
"1995","5369","9",
"1995","5394","0",
"1995","5396","5",
"1995","5579","0",
"1995","5680","3",
"1995","5710","9",
"1995","5716","8",
"1995","5723","2",
"1995","5729","1",
"1995","5895","4",
"1995","5951","5",
"1995","6042","2",
"1995","6089","4",
"1995","6093","6",
"1995","6102","4",
"1995","6139","6",
"1995","6188","0",
"1995","6219","6",
"1995","6221","1",
"1995","6263","7",
"1995","6279","7",
"1995","6375","9",
"1995","6464","1",
"1995","6592","2",
"1995","6623","2",
"1995","6648","0",
"1995","6686","1",
"1995","6725","5",
"1995","6828","6",
"1995","6944","0",
"1995","6954","7",
"1995","7089","5",
"1995","7206","3",
"1995","7247","5",
"1995","7303","7",
"1995","7405","4",
"1995","7487","9",
"1995","7550","5",
"1995","7597","5",
"1995","7606","0",
"1995","7669","8",
"1995","7688","7",
"1995","7720","3",
"1995","7732","6",
"1995","7759","0",
"1995","7894","2",
"1995","7939","2",
"1995","8040","1",
"1995","8051","9",
"1995","8084","0",
"1995","8181","0",
"1995","8249","7",
"1995","8297","2",
"1995","8304","0",
"1995","8375","1",
"1995","8482","6",
"1995","8484","1",
"1995","8494","5",
"1995","8507","4",
"1995","8534","5",
"1995","8658","3",
"1995","8708","5",
"1995","8715","2",
"1995","8724","3",
"1995","8778","7",
"1995","8796","1",
"1995","8895","8",
"1995","8912","4",
"1995","9297","4",
"1995","9355","7",
"1995","9421","4",
"1995","9464","1",
"1995","9480","2",
"1995","9486","6",
"1995","9490","0",
"1995","9524","1",
"1995","9554","6",
"1995","9592","1",
"1995","9595","8",
"1995","9662","7",
"1995","9668","3",
"1995","9687","5",
"1995","9754","2",
"1995","9858","1",
"1996","11","8",
"1996","53","7",
"1996","58","5",
"1996","157","3",
"1996","342","7",
"1996","351","0",
"1996","377","9",
"1996","438","9",
"1996","485","3",
"1996","543","9",
"1996","570","2",
"1996","600","1",
"1996","615","8",
"1996","662","1",
"1996","684","4",
"1996","688","1",
"1996","742","2",
"1996","797","2",
"1996","801","9",
"1996","990","3",
"1996","1019","2",
"1996","1081","8",
"1996","1083","8",
"1996","1090","9",
"1996","1222","5",
"1996","1282","4",
"1996","1294","5",
"1996","1327","0",
"1996","1362","8",
"1996","1425","2",
"1996","1427","2",
"1996","1494","7",
"1996","1496","7",
"1996","1667","3",
"1996","1716","1",
"1996","1734","7",
"1996","1743","1",
"1996","1772","4",
"1996","1783","6",
"1996","1791","2",
"1996","1865","6",
"1996","1904","9",
"1996","1998","9",
"1996","2051","8",
"1996","2107","0",
"1996","2176","4",
"1996","2207","2",
"1996","2221","8",
"1996","2232","7",
"1996","2263","8",
"1996","2267","8",
"1996","2330","7",
"1996","2353","0",
"1996","2364","4",
"1996","2382","0",
"1996","2440","8",
"1996","2466","5",
"1996","2468","3",
"1996","2615","5",
"1996","2630","6",
"1996","2654","4",
"1996","2663","3",
"1996","2692","9",
"1996","2706","2",
"1996","2741","9",
"1996","2743","8",
"1996","2818","8",
"1996","2824","8",
"1996","2860","4",
"1996","2915","7",
"1996","2938","4",
"1996","3020","6",
"1996","3025","0",
"1996","3059","5",
"1996","3110","1",
"1996","3112","1",
"1996","3198","0",
"1996","3228","3",
"1996","3387","6",
"1996","3416","8",
"1996","3468","3",
"1996","3503","0",
"1996","3536","2",
"1996","3543","7",
"1996","3561","7",
"1996","3627","6",
"1996","3807","4",
"1996","3837","6",
"1996","3878","1",
"1996","3892","7",
"1996","3952","9",
"1996","3988","3",
"1996","4050","5",
"1996","4167","4",
"1996","4376","1",
"1996","4391","0",
"1996","4524","7",
"1996","4572","9",
"1996","4672","3",
"1996","4677","2",
"1996","4733","7",
"1996","4820","0",
"1996","4891","8",
"1996","5095","0",
"1996","5144","1",
"1996","5286","1",
"1996","5514","9",
"1996","5561","1",
"1996","5584","5",
"1996","5636","0",
"1996","5685","4",
"1996","5696","8",
"1996","5781","6",
"1996","5782","4",
"1996","5849","7",
"1996","5992","7",
"1996","6007","5",
"1996","6012","9",
"1996","6082","4",
"1996","6159","7",
"1996","6331","1",
"1996","6354","7",
"1996","6418","3",
"1996","6419","2",
"1996","6466","6",
"1996","6498","1",
"1996","6515","7",
"1996","6628","7",
"1996","6679","6",
"1996","6821","3",
"1996","6855","7",
"1996","6883","0",
"1996","7006","9",
"1996","7078","0",
"1996","7139","3",
"1996","7159","1",
"1996","7233","7",
"1996","7314","0",
"1996","7326","1",
"1996","7337","5",
"1996","7388","1",
"1996","7451","4",
"1996","7461","7",
"1996","7564","5",
"1996","7626","6",
"1996","7640","6",
"1996","7645","6",
"1996","7761","1",
"1996","7801","9",
"1996","7851","0",
"1996","7853","9",
"1996","7906","6",
"1996","7961","8",
"1996","7964","1",
"1996","8000","4",
"1996","8059","1",
"1996","8086","7",
"1996","8108","4",
"1996","8147","2",
"1996","8176","0",
"1996","8202","4",
"1996","8208","2",
"1996","8222","9",
"1996","8231","8",
"1996","8403","0",
"1996","8459","0",
"1996","8594","8",
"1996","8751","0",
"1996","8815","8",
"1996","8908","5",
"1996","9038","4",
"1996","9222","1",
"1996","9231","2",
"1996","9388","1",
"1996","9651","6",
"1996","9665","1",
"1996","9683","5",
"1996","9791","0",
"1996","9826","2",
"1996","9831","2",
"1996","9935","3",
"1996","9965","2",
"1997","93","4",
"1997","188","7",
"1997","194","6",
"1997","245","2",
"1997","284","5",
"1997","334","7",
"1997","418","6",
"1997","450","7",
"1997","462","4",
"1997","468","8",
"1997","523","0",
"1997","608","2",
"1997","632","3",
"1997","655","6",
"1997","678","9",
"1997","828","5",
"1997","951","8",
"1997","1040","3",
"1997","1122","6",
"1997","1179","7",
"1997","1231","2",
"1997","1237","0",
"1997","1264","1",
"1997","1284","2",
"1997","1316","7",
"1997","1323","2",
"1997","1345","5",
"1997","1389","0",
"1997","1390","6",
"1997","1543","0",
"1997","1548","9",
"1997","1550","1",
"1997","1563","6",
"1997","1596","0",
"1997","1598","0",
"1997","1674","6",
